reviewID,reviewerID,restaurantID,date,rating,reviewUsefulCount,reviewContent,flagged,name,location,yelpJoinDate,friendCount,reviewCount,firstCount,usefulCount,coolCount,funnyCount,complimentCount,tipCount,fanCount,restaurantRating,mnr,rl,rd,Maximum Content Similarity
NzGjAivwOIbaHTy7vEpT4w,W8tAncWzqDHPlxk1Qwl7Uw,LlHEzxQTiiLJokn2tli35A,4/29/2009,4,0,the cocktail menu favorite part i m huge fan one uses cilantro so unique would thought i seen menu mature year i think really cool it s testament chef s dedication success,Y,Gina GirlChicago D.,"Chicago, IL",01-04-2009,1,1,0,1,1,0,0,0,0,4,0.083333333,32,0,0
DMR2LHezj1ukKNjc2I3Rag,sXJXrsD2SDh69QHOih_gmg,LlHEzxQTiiLJokn2tli35A,2/23/2009,2,0,my fiance i anxious try spot love dining city watch lot top chef graham elliot looked promising modern admittedly went high hopes delicious meal our server nice attentive they interesting cocktail menu i asked would suggest he said pixie incredible i immediately sold i received drink tasted like unsweet grapefruit tequila water very disappointing i even finish it the server brought popcorn table instead bread whatnot this really set tone dinner graham elliot interested funky unique actually making dining experience delicious one the popcorn good popcorn it gets stuck teeth it teh exact opposite i would like fine dining experience we gave place shot ordered lots menu they fois gras lollipops special ordered see about it fois gras stick pop rocks edges yes pop rocks weird then got oyster flight ok certainly nothing write home about we got short rib sliders special this highlight night doesnt say much considering i could gotten thing better english bar city we also got risotto bland none food seasoned properly good food makes want keep eating it shouldnt feel like chore since underwhelmed whole experience decided split entree we ordered monkfish suggestion server it incredibly bland nearly inedible very disappointed at end server brought us complimentary cup hot chocolate chef it delicious a tiny sip rich chocolate dried cherry marshmallow we decided go nomi dessert instead stay disappointed longer this place highly overrated really worth time,Y,Kate C.,"Chicago, IL",01-11-2008,0,3,0,3,3,2,0,0,0,4,0.083333333,232,0.5,0
Z0L6NVQSULqFDCZ8hl6jNA,3nYZn0nfPAIhyf6XyVdoPw,LlHEzxQTiiLJokn2tli35A,1/18/2009,2,0,this place definitely set capitalize people s need impress others chic pricey dining preferences i went group 6 good friends fun night out the whole experience negative all but left feeling little hungry little irritated chunk change dropped expect creative parings like scallops oatmeal entree also expect small pricey portions and limited menu my advice go a expense account b something prove,Y,MM g.,"Chicago, IL",01-01-2009,0,3,0,1,0,1,0,0,0,4,0.083333333,62,0.5,0
Xd3ZTvXjYIE3yL12b4TCqQ,k2LxO9Kx9ao2Hq33NXvpkA,LlHEzxQTiiLJokn2tli35A,11-08-2008,1,0,looking forward experience graham elliot unfortunately seated one hour late reservation the items time wine selections main course arrived 40 minutes appetizer course two four main course meals cold the pace food allowed opportunity live potential based experience return,Y,ed b.,"Chicago, IL",01-11-2008,0,1,0,1,0,0,0,0,0,4,0.083333333,39,0.75,0
nlqXSnL_hWaPosGJEdgWOQ,fXK3mGD8S_WYwKjFBGxS1A,LlHEzxQTiiLJokn2tli35A,07-12-2008,1,0,is anything worse someone trying hard hip i read glowing reviews must say experience truly bad the hipper thou attitude front desk annoying seated bar full hour i several empty tables plain dumb management caesar salad good whitefish edible salmon wife edible could wait get overpriced bad food ridiculous attitude place our best experience night car valet parked car right front insisted backing entry will never return always wonder people love it chicago enjoys wonderful neighborhood restaurants would anyone choose exploited ego maniac,Y,allen m.,"Highland Park, IL",01-07-2008,1,1,0,3,3,2,0,0,0,4,0.083333333,83,0.75,0
#NAME?,PJo3TEJ1buxhlnsTn-mM5A,LlHEzxQTiiLJokn2tli35A,6/20/2008,3,0,great atmosphere young bar scene i high expectations food impressive i would skip ceasar salad croutons amazing rest salad lacks flavor sparse the gnocchi best dish i tried skip fish try meat dish the desserts looked amazing although full try i would go back dessert drink run back food,Y,Stefanie L.,"Chicago, IL",01-04-2006,0,3,0,22,4,0,0,0,0,4,0.083333333,49,0.25,0
C7BaZnmeQUS705Nf_qGv-w,mSQQNQtMEbtDYyxTAo9aFA,LlHEzxQTiiLJokn2tli35A,1/29/2011,5,0,now i suppose review could biased it s several months since i actually ate here and i there i date guy gives massive rose colored glasses but still i get annoyed people go place like graham elliot complain food cost ratio we 10 course tasting pairings yes courses small but tastes amazing leave hungry if want big portions lovely steakhouses chicago the pairings unusual least me there one snafu dessert pairing waiter mixologist sweet apologetic quick bring us additional dessert cocktail almost positive part experience i think graham elliot takes seriously all all waitstaff friendly casual ball my favorite part evening busboy noticed date coming across table sit next banquet courses he wordlessly cute twinkle eye flipped table sideways could enjoy rest meal without back forth also i recommend asking take crack laced popcorn table handfuls room delectableness come,Y,Morgan D.,"New York, NY",01-09-2010,1,4,0,4,2,1,0,0,0,4,0.083333333,139,0.25,0
urVod43UsPOmhjUJO4LSIA,PSf2-2_Y2QLQftY1RrVN9w,LlHEzxQTiiLJokn2tli35A,12-06-2010,5,0,these ironic stars i mean go graham elliot ever wanted go place point explain everything plate and whole table or go ever wanted massive plate drop food go graham elliot always wanted perfect combination obnoxiously loud music food theater taste service robotic scripted soooooo pretentious trying sooooo hard cool go forgotten hate,Y,David G.,"Manhattan, NY",01-12-2010,0,1,0,1,1,1,0,0,0,4,0.083333333,52,0.25,0
CdO1I7SrfYbYCSUqYcs57g,9nGRjEXu_4oSXiqR1d_Otw,LlHEzxQTiiLJokn2tli35A,11/28/2010,4,0,graham elliot great dining experience everything music playing background juxtaposition fine dining completely casual atmosphere made one great dining experiences also place i would suggest foodie looking good time we tasting menu i would recommend anyone coming first time the drinks also tasty we tried man jito all all one absolute favorite spots chicago highly recommended,Y,Olga K.,"Winnetka, IL",01-11-2010,31,6,1,3,2,0,3,0,0,4,0.083333333,56,0,0
uKYT6AMrjMqyjsdYt0AXcQ,vwGJk3buBExgR6X8tbQFPQ,LlHEzxQTiiLJokn2tli35A,11-07-2010,1,0,i dinner restaurant i excited mention i traveled seattle we seated brought strange munchie popcorn followed duck pate shaped liked lolllipops stick lightly dipped pop rocks candy i thought joke tried laugh are kidding me duck pulvarized liver dipped pop rock candy so experience went downhill there my mom popcorn taken away literally picked three long hairs mouth food insanely overpriced indulgent i wish would walked liver pop rocks joke when standing door waiting cab another guest asked i get hamburger,Y,Aimee F.,"King, WA",01-10-2009,0,1,0,0,0,0,0,0,0,4,0.083333333,81,0.75,0
cgitxUK40-perqVdZKzVLQ,TnAUauv5H5wP0Jluango0g,LlHEzxQTiiLJokn2tli35A,9/26/2010,1,0,the food fine possibly slighlty better fine restaurants the ambient beautiful wife loved it the tables close quite difficult make conversation table the waitress nice little bit disoriented asked dishes explaining well menu the dishes are very very small i think price fair all the price proportion size quality dishes overpriced the popcorn disroganized cheese carbohydrates together mess it took 35 40 min get pork dish i recommend restaurant i come back future this restaurant people loves chef,Y,Luis M.,"St Louis, MO",01-09-2010,0,1,0,0,0,0,0,0,0,4,0.083333333,78,0.75,0
TuA6RNMVHAlqyOKDrgaKPw,E4wFvquVRiIRkzF0msWsiw,LlHEzxQTiiLJokn2tli35A,09-03-2010,1,0,this restaurant atrocious ridiculous the service horrid we ordered wine never came never not even entrees came even meal over the waiter never even apologized that insane on top wine 70 bucks way high place like this the food unique uninspired very expectations obama ate here really the portions petite like saturday night live skit avoid the hype go unless like pretentious bland food,Y,a m.,"Brooklyn, NY",01-09-2010,0,1,0,0,0,0,0,0,0,4,0.083333333,64,0.75,0
gjeUtpMBKMArmiKxLYlgZQ,_-kutFMpyqIrW9Zank3oNg,Pcg4FtfbvSMMwrYuE1yVjQ,12-11-2011,3,0,if two things chicago shortages steakhouses steakhouses mastro cool bar area nice decor expensive drinks go along it i would willing pay would please put dry ice everything the food in line rest high end steak places town better gibsons sure the service good though i even sure many different people served table the lobster mashed potatoes memorable part meal,Y,Samuel Samson P.,"Chicago, IL",01-11-2011,15,35,0,5,3,4,5,0,0,4,0.083333333,60,0.25,0.139180437
nz02R3K2az4gn0Z2Af223w,ITqDLb6A66EiFfWkj7vTjw,Pcg4FtfbvSMMwrYuE1yVjQ,03-03-2011,3,0,mastro s definitely delivered ambience service we started oysters rockefeller tad bit hot the warm spinach salad amazing chillean sea bass good surprisingly large portion fish i heard warm butter cake inclined try it dish served bit warm liking perhaps temps bit night nevertheless i probably go back try again,Y,Meredith O.,"Chicago, IL",01-02-2010,0,13,0,11,0,1,0,0,0,4,0.166666667,50,0.25,0.060835203
Y0qdWS8U2w77qLP1bHOTNg,ITqDLb6A66EiFfWkj7vTjw,sDYjKyI_67eUhFAqVneYjA,03-03-2011,2,0,i slightly confused i entered rivernorth hot spot imitated one dining gems find wicker park buck town it s definitely average swanky urban professional venue loubou s brooks brothers place i pleased cozy atmosphere blistery snowy evening found food the reason venturing out somewhat bland generic i guess i expecting robust flavors interesting pairings rustic prohibition vibe implies not sure i d go back dining experience,Y,Meredith O.,"Chicago, IL",01-02-2010,0,13,0,11,0,1,0,0,0,4,0.166666667,66,0.5,0.060835203
Jl9Q-8XOMH9XwaaQwXJuHg,ECllDp_t4h8okUgMT2pQEg,Pcg4FtfbvSMMwrYuE1yVjQ,02-12-2011,5,0,by far best steak chicago mastro s expensive get pay for service amazing ribeye perfect lobster mashed potatoes worth inevitable heart attack,Y,Laura I often forget to hit 'POST' T.,"Chicago, IL",01-06-2010,0,16,0,4,4,0,1,0,0,4,0.083333333,22,0.25,0.041313151
EvwmOAdqTZ9j3-HcXYxRdQ,dpkPQfx_sNCLMhUGLqUMGQ,Pcg4FtfbvSMMwrYuE1yVjQ,08-03-2012,3,0,just grate steak they made us wait 45 min but comp apps 25 25 drinks nice them but i see manager i need food good we porterhouse steak 2 lobster mash potato spot on 5 stars food we bottle wine bar server care us more again spend 300 diner i expecting little bit better service over i back,Y,Nikola S.,"Chicago, IL",01-05-2012,1,6,0,0,0,0,0,0,0,4,0.083333333,58,0.25,0
aU5LYlyen2AuTYvcumyDXQ,l7si7iqC4POeu6hmEsTcQA,Pcg4FtfbvSMMwrYuE1yVjQ,02-02-2012,4,0,the service wine food superb just delicious the crab cakes perfect scallops flavorful dare go without getting butter cake dessert it amazing the recommendation i would order steak little cooked i ordered mine medium rare slightly overdone due part delivery hot buttery plate it still delicious perfect another s steak touch undercooked little inconsistent we wonderful experience i also appreciated call made follow dinner very nice touch,Y,Nick G.,"Bloomingdale, IL",01-03-2010,59,7,0,20,8,0,23,0,0,4,0.083333333,67,0,0.09883092
aTG-LSRl3WeFt5Sj7wA4-A,n838sXhNnwlls5D8LBdTKA,Pcg4FtfbvSMMwrYuE1yVjQ,7/20/2012,5,0,solid food good scene,Y,Paul S.,"Viburnum, MO",01-07-2012,0,7,0,0,0,0,0,0,0,4,0.166666667,4,0.25,0.052512743
#NAME?,n838sXhNnwlls5D8LBdTKA,_b69OdBNLhysN1jFlYNQiA,7/20/2012,3,0,an hour wait ok dont mind guess feel like food quality better years ago got busy place gotten busy bucktown grown quality suffered,Y,Paul S.,"Viburnum, MO",01-07-2012,0,7,0,0,0,0,0,0,0,4,0.166666667,23,0.25,0.052512743
GReLb95PgiKg09nIOrNeog,0OAdrciBxP5iSwxKmxSEaw,Pcg4FtfbvSMMwrYuE1yVjQ,6/28/2011,2,0,not worth money not even close i went dinner birthday came away spending 150 5 us i impressed all now awful but i think food flavorful all sorry i coming back,Y,Steve B.,"Chicago, IL",01-05-2011,5,28,0,46,29,16,1,0,0,4,0.083333333,31,0.5,0.165839656
xlyI1KM3Y9l37dGI3mz11w,vSBghzqUge37BvqiiI8FoA,Pcg4FtfbvSMMwrYuE1yVjQ,5/24/2012,4,0,well girlfriend i dined day not gonna lie great steaks plate simply that if taste quality steaks nice flavor cooked preference i would highly suggest dining here if super health nut i would advise youd like endulge flavorful night definitely leave satisfied pretty much i felt after so sum simplier terms if share views nice dinner try mastro s,Y,Nick K.,"Chicago, IL",01-05-2012,0,4,0,2,2,5,0,0,0,4,0.166666667,59,0,0.051243789
EOsopL9MuszykZTKte761Q,vSBghzqUge37BvqiiI8FoA,AqgG-1aD6JYj9D6OmBWO3w,5/24/2012,4,0,third review night im gonna write much lol quality ingredientsgreat flavormexican food good even ingredients highest quality flavors compliment eachother time also giving ingredients identity know mean but frontera really seems give attention ingredient wether could using certain techniques utilize certain ingredients peak stages ripe taking time use higher quality ingredients create pinnacle flavor mexican cuisine surprising see get ingredients level especially chicago whoever chef is must care lot definitely say im one appreciates,Y,Nick K.,"Chicago, IL",01-05-2012,0,4,0,2,2,5,0,0,0,4,0.166666667,74,0,0.051243789
h7y2omhrZryX667YL2TrMQ,2U-2Jx_DDUyHvTowchhqIg,Pcg4FtfbvSMMwrYuE1yVjQ,9/20/2012,5,0,last week chicago 6 days due trade show every night dinners different steakhouses mastro s far best the food service great if chance go i would,Y,Shelly P.,"Arlington Heights, IL",01-09-2012,0,1,0,0,0,0,0,0,0,4,0.083333333,26,0.25,0
wSoHYcHeKP74Te7pQaE2OA,zlQOuG7nDjHVuBO8poCQLA,Pcg4FtfbvSMMwrYuE1yVjQ,9/15/2012,5,0,this place great it first anniversary staff better we nine o clock reservation showed told going bit wait we thrilled this hostess offered us drinks waited 45 minutes later enjoying music piano bar background seated the dining room dim romantic the wait staff wears white jackets we two servers went detail menu we ordered bone in ribeye swordfish omg good even bread basket good we shared side gorgonzola mac cheese yum the servers surprised us two glasses dessert wine fabulous flavorful white cake cream cheese center mastro s signature warm butter cake i ever had served plate said happy 1st anniversary and best part pre dinner drinks dessert wine cake house great job mastro s,Y,Lisa D.,"Boca Raton, FL",01-09-2012,0,1,0,0,0,0,0,0,0,4,0.083333333,115,0.25,0
tjTOL9ryDj5bXCSJaGJGZw,rKoAiDmPgXjzr1yCWDDevg,Pcg4FtfbvSMMwrYuE1yVjQ,8/20/2012,5,0,this restaurant incredible i bone marrow rare delicacy rack lamb entree creamed spinach side dish all incredibly yummy i also went nuts complimentary bread included pretzel bread atmosphere great band music wee loud bar area faded out staff highly attentive patient describing specials our meal party 3 300 which includes tip save come well worth treat,Y,Carly J.,"Eden Prairie, MN",01-08-2012,0,1,0,0,0,0,0,0,0,4,0.083333333,56,0.25,0
Tc2hwj6SxoNy8pMDp3AV_w,BLlO0NeZvmGNOV9gOzaSDA,Pcg4FtfbvSMMwrYuE1yVjQ,8/13/2012,1,0,i went mastro s client never repeat experience the restaurant was reviewers mentioned extremely noisy dark flashlights needed read menu i ordered bone in filet touted waiter one signature dishes one worst steaks i long time dry tasteless the appetizer sides mediocre the service however fine however given prices one would expect really excellent food mediocre bad,Y,William M.,"River Forest, IL",01-08-2012,0,1,0,0,0,0,0,0,0,4,0.083333333,57,0.75,0
9alXL5yxdMIgkGHZYjtQug,Pddhq_8PfaJH1yjHf5ftww,Pcg4FtfbvSMMwrYuE1yVjQ,7/31/2012,5,0,it s great place grab drinks going grabbing food friends it s typical dead steakhouse the place full energy,Y,Roshni ROSHI C.,"Chicago, IL",01-07-2012,2,17,0,1,0,0,0,1,0,4,0.083333333,19,0.25,0
3ZWqDGBdzDkWJSHnY8oVRg,kqJaIUA5VPitHYrQpEr8Nw,Pcg4FtfbvSMMwrYuE1yVjQ,9/30/2011,5,0,we absolutely delicious fun meal celebrating boyfriend s birthday the wait staff fantastic decor classic steakhouse we scallops appetizer at suggestion waiter best i every had i big eye tuna special boyfriend kansas city strip the tuna seared perfectly said best steak ever had they complemented perfectly lobster mashed potatoes creamed spinach for dessert waiter brought chocolate pudding cake birthday candle happy birthday written plate chocolate this completely memorable meal i whole heartedly recommend mastro s anyone looking celebrate special occasion,Y,Kelly W.,"Chicago, IL",01-07-2011,0,2,0,0,0,0,0,0,0,4,0.083333333,81,0.25,0
zoyuzpnZb2NdSG2vX0ZZTw,J_07dG9y0GHHP27ouTwKPA,Pcg4FtfbvSMMwrYuE1yVjQ,9/24/2011,4,0,chicago known steakhouses new big bog town mastro s everything right food service ambiance i honestly one complaint experience the steaks amazing sides dessert good i went ny strip cooked perfection dessert creme b yummy whip cream serve with this new fav steakhouse chicago,Y,Marcia Mar L.,"Schaumburg, IL",01-01-2011,31,4,0,10,5,0,21,0,3,4,0.083333333,44,0,0
oInqbMBESGckGdGF2Pi_-g,eH9qtD3GV8_R39nANZD6cw,Pcg4FtfbvSMMwrYuE1yVjQ,7/14/2011,5,0,delicious steak great service the place makes feel like las vegas but i guess fact east coast chain very different chitown steakhouses leave room dessert though famous famous butter cake it s amazing joke huge portion topped ice cream don t miss aspect experience they also live piano player singer times i ate dessert on piano date using piano table laying it worth checking out,Y,Jim L.,"Chicago, IL",01-07-2011,0,4,0,11,6,1,0,0,0,4,0.083333333,65,0.25,0
1TeRrTuvlpktkBhAfcBv4Q,52MO_f7pfUe8IAgkDWrn_g,Pcg4FtfbvSMMwrYuE1yVjQ,6/23/2011,5,0,i went steakhouse company we placed private dining area the service great met entire staff including manager kelly the customer service best i ever received the steak amazing sides even better if chicagoland area definitely pay place visit,Y,Maria O.,"Naperville, IL",01-06-2011,4,3,0,0,1,0,1,0,0,4,0.083333333,38,0.25,0
_oTaoMuc2HzNhHGhF-NejA,hf6J7yyw3gnUNNlSpAj8pg,Pcg4FtfbvSMMwrYuE1yVjQ,05-03-2011,5,0,my husband wanted go new well newer mastro s chicago birthday since he s huge fan location scottsdale we arrived minutes early politely asked hostess wait bar table ready the place packed seemed one hurry finish meals no big deal 40 minute wait little annoyed mention hungry luckily awesome server make right emily came soon seated tend drink orders find familiar menu get take appetizers insist bringing us one two house we ahi tuna crab fantastic i would happy huge martini our entrees excellent well actually husband says porterhouse best steak he s ever had and top night emily gotten wind jake s birthday stuffed eat more packed special bag famous butter cake ice cream whipped cream fruit syrup again house this dessert die for i dig cab ride home we loved mastro s huge thanks emily made night perfect,Y,Jen F.,"Chicago, IL",01-04-2010,0,1,0,0,0,1,0,0,0,4,0.083333333,140,0.25,0
WYZSDlMNQtHKIwtnlr8CpQ,AYTXl4zGwncQrDQmv3IDCQ,Pcg4FtfbvSMMwrYuE1yVjQ,4/14/2011,2,0,pros great atmosphere friendly hostesses lively bar scene though tables packed standing space live music good drinks black white napkin option follow call next day hostess cons had terrible waiter eric he rude seemed put out questions asked i ordered filet mignon cooked medium it arrived medium well well done and immediate soon i cut i saw way overcooked eric stick around ask us steaks cooked ok me basic serving skills steak restaurant 25 minutes later finally came check us i told steak overdone since everybody else done entree i want new one he actually came instead apologizing like good waiter would do told i let sit plate long continued cook um no like immediately know waited 25 minutes ask and plates do cook steak need bring under cooked i know anybody eats 8 oz steak one bite it s going sit enjoy dinner so i went restaurant good steak even get eat entree i got follow call next day nice gesture i told happened girl phone apologetic said appreciated feedback would manager call me if happened i absolutely would ve given place 2nd chance but never got call bottom line there many steak houses go great city better service better food i going back one,Y,Courtney R.,"Cook, IL",01-08-2009,0,3,0,3,0,0,0,0,0,4,0.083333333,206,0.5,0
6pZoGFuaPZWeeMNptvDZvA,BQgxUZ6Z8DjqlBVDTSj08A,Pcg4FtfbvSMMwrYuE1yVjQ,02-09-2011,4,0,one best meals i had mastro s continues impress dish best steak i chicago area the bar rather cramped hard get drink make sure reservation go hour but all worth 30 minute wait so glad mastro s finally made appearance windy city,Y,Marketing B.,"Chicago, IL",01-02-2011,0,1,0,1,0,0,0,0,0,4,0.083333333,42,0,0
v7Q_UExHtCTOopv9SVCT6g,AFH9HFoLUgHz9HynPYimzg,Pcg4FtfbvSMMwrYuE1yVjQ,02-03-2011,5,0,my boyfriend took birthday lovely place great decor inviting staff extraordinary new restaurant knows please customers we seated bar area people may offended sat lively atmosphere live pianist the food delicious i started wedge salad great my boyfriend french onion soup best ive tasted we steak main coarse great flavor charred perfection the gnocchi side dish crab also delicious wealth worth price mastro s also gave delicious piece chocolate cake happy birthday candle presented elegantly without singing nice surprise end night one best steak houses ive to,Y,Kristin M.,"Chicago, IL",01-02-2011,0,1,0,0,0,0,0,0,0,4,0.083333333,87,0.25,0
qLHLHNffkElzu4pSskqQVQ,#NAME?,Pcg4FtfbvSMMwrYuE1yVjQ,1/27/2011,3,0,great wagyu ribeye lobster mashed potatoes butter cake truth could get quality another steakhouse get much better service overall experience asked best seat house made reservations got table next kitchen door also dont understand big claim vegas style supper club type resto look ambience pretty much like fine dining resto chicago thing diffrerent piano bar what live piano music even dining room guests enjoy live dine city regular basis 3 times week fancy restos different mortons gibsons even chicago cut steakhouse good exceptional,Y,eric b.,"Chicago, IL",01-06-2009,0,3,0,0,0,0,0,0,0,4,0.083333333,83,0.25,0
wUoP3fazhO7wRSaD53Ar2A,cMkflTzT_saRHL2Xkaz97w,Pcg4FtfbvSMMwrYuE1yVjQ,01-09-2011,4,0,went weekend very crowded the thing disappointing sit bar area crowded loud even though reservations the food great steak tender our waitress nice will return,Y,Kim H.,"Chicago, IL",01-12-2010,0,7,0,1,2,0,0,0,0,4,0.083333333,25,0,0
6B0z0Nv_vwJJpihOki2wyQ,dcV24ZEt-3r9CI_NYqau6g,Pcg4FtfbvSMMwrYuE1yVjQ,12/15/2010,5,0,food service amazing 5 stars,Y,rob m.,"Chicago, IL",01-09-2010,0,2,0,3,1,0,0,0,0,4,0.083333333,5,0.25,0
CD0uxl22MaSvEvm0KDn4jA,8voG9RZnQ5aTgV4QT1M7Yw,Pcg4FtfbvSMMwrYuE1yVjQ,12-12-2010,5,0,i ve lived chicago decade pride knowing good spots eat out mastro s far best steakhouse town from drinks entrees single flaw menu seafood meat eaters alike thrilled options dish disappoints i ordered petit filet cooked seasoned perfection big fan gibson s this way better husband ordered bone filet loved plenty take home lunch dinner next day love salads big enough share split spicy mambo like ceasar salad packing punch and pleased gorgonzola mac cheese creamed spinach sides noteworthy and though one room dessert try butter cake mouth still watering that good our server nathan was fantastic rest staff impeccable even received phone call next day thanking us dining them simply put place worth every penny special night out celebration date business dinner craving fabulous meal you disappointed,Y,buddy g.,"Chicago, IL",01-11-2010,0,3,0,0,0,0,0,0,0,4,0.083333333,128,0.25,0
I3hgDdmWOpsVwvgrPo-cCw,9iypmtovazg040vbxBmnfQ,Pcg4FtfbvSMMwrYuE1yVjQ,11/14/2010,5,0,i ve chicago mastros twice times absolutely outstanding my husband i travel quite frequently mastro s ca boy let say got together chicago impeccable service levels food world lobster potatoes sizzling steaks dry ice martinis what could girl ask for oh best part live piano bar michael front door nothing short fabulous made point stop chat us way actually talked us going lounge dinner another cocktail haha this guy knows sell everyone works friendly willing go extra mile we definitely back welcome chicago mastros,Y,Rhonda T.,"Chicago, IL",01-11-2010,0,2,0,0,0,0,0,0,0,4,0.083333333,84,0.25,0
ybyy6BseVyZ_kwagayndFg,AkCuuNzH66_kFZZ-ofU40A,Pcg4FtfbvSMMwrYuE1yVjQ,11-04-2010,5,0,my girlfriend i loved mastro s the server griffin greenberg waited table excellent knowledgeable wine entrees the entire management staff friendly treated us like regular guests i frequenting restaurant if enjoy great bottle wine request griffin server make reservations 5stars,Y,Tom S.,"Chicago, IL",01-11-2010,0,1,0,0,0,1,0,0,0,4,0.083333333,40,0.25,0
KURJgz7L1Br_mHmmFvoOZw,KOi1WQhElwL75QqtfGZvAw,Pcg4FtfbvSMMwrYuE1yVjQ,11-03-2010,5,0,i keep short sweet i loved gibson s i loved joe s i love mastro s melt mouth steaks seafood unbelievable mj kerry servers entertaining hospitable,Y,Pat G.,"Chicago, IL",01-11-2010,0,4,0,3,0,0,0,0,0,4,0.083333333,26,0.25,0
srpUwpgPUjBkm1zPxEoLOA,rsIvlwUMATnI8qAqyOEA9g,Pcg4FtfbvSMMwrYuE1yVjQ,11-02-2010,5,0,we opportunity dine mastros sunday night start finish great experience thanks waiter neal my husband travels sw often work excited mastros finally opened chicago so decided stop sunday night dinner without reservations greeted michael maitre d promptly checked us escorted us table our server came big smile warmly welcomed us thanked us waiting patiently open chicago so husband told waiter neal would like go whole speech menu me i tell miss beat we fan red meat but much mastros steaks after chatting server bit told preferences were he took menu s away said would like select dinner evening we started half dozen kushi west coast half dozen raspberry point east coast oysters flavorful unique then moved next course i french onion soup husband spicy mambo salad caesar salad w horse radish wasabi bleu cheese for entrees neal pointed husband towards sword fish blackened towards ahi tuna sashimi lord tuna came huge platter shredded vegetables soy sauce delicious he told us save room dessert ate half entrees boxed rest up for dessert husband got key lime pie i got signature warm butter cake w vanilla bean ice cream the butter cake like nothing i ever tasted before needless say could finish desserts boxed go well again we truly enjoyed evening thanks waiter neal my critique sitting beautiful dining room witnessing another table move three times happy also watching staff drop take care people making sure needs met i say bravo team mastros i think steakhouses town better take note,Y,Susan Susie M.,"Chicago, IL",01-11-2010,0,1,0,0,0,0,1,0,0,4,0.083333333,248,0.25,0
fYnTlIhlo8oFinp4DNQo3g,VojDSZLZaHjvD07umvQGKg,Pcg4FtfbvSMMwrYuE1yVjQ,11-02-2010,5,0,mastros beautiful steaks awesome if go reason go butter cake die only negative turn lights mood one thing practicality another the customers going keep going january 20 somethings special occasion us 50 60 somethings need little light beautiful room great food great butter cake,Y,mary Mary R. r.,"Chicago, IL",01-11-2010,0,4,0,1,0,0,0,0,0,4,0.083333333,44,0.25,0
rupCn4ACqg83BVcZ9kD2LQ,ca2mzAJkVO9sZqKiZMaMUA,Pcg4FtfbvSMMwrYuE1yVjQ,10/30/2010,5,0,we dined mastro s evening all i say one single amazing dining experiences ever the place looks incredible food ridiculous this place going amazing going really kill thtere for still eat viagra triangle and ftr actually know anybody age 60 actually still dines there please stay ruin experience dining mastro skudos team mastros can t wait go back many times,Y,Michelle F.,"Chicago, IL",01-08-2009,0,2,0,1,0,0,0,0,0,4,0.083333333,60,0.25,0
hAuu4xJkeHggVJ_t52nqVg,NeKmf307A2ebhi-eTCvTuQ,Pcg4FtfbvSMMwrYuE1yVjQ,02-05-2012,5,0,love place great food lively atmosphere little pricey side portions huge wine pour generous all bartenders friendly my favorite justin dan make feel always welcome,Y,Gitana Sunny_glife J.,"Chicago, IL",01-01-2011,0,9,0,2,1,0,0,0,0,4,0.083333333,25,0.25,0
ncQNMQv__ZanqjrSehxlYA,#NAME?,Pcg4FtfbvSMMwrYuE1yVjQ,1/23/2012,4,0,mastros great i ve quite times it great interior decor marvelous bar live music it s definitely great place meet friends i visited mastros evening friends we steaks cooked perfectly i tell place service our waiter on spot he attentive nothing missed made easy evening get butter cake,Y,Jason Jay K.,"Oak Brook, IL",01-10-2011,25,3,0,1,0,0,5,0,1,4,0.083333333,48,0,0
97naLB0loKJkMWZt7yavuQ,V-D-wJzqsmxc-FUMQCZLLA,Pcg4FtfbvSMMwrYuE1yVjQ,1/19/2012,1,0,went mastro s new year s eve 6 people i carefully went food allergies assured would handled properly well weren t led getting quite ill when i called speak manager it i got lot sympathy told manager would check staff get back me but never did even avoided i called back several days later this unacceptable restaurant price range not 99 steak ordered since supposedly met allergy needs overcooked tasteless people table really unacceptable food and ignore carefully explained health needs inexcusable there lots steak houses chicago mastro s avoided,Y,Paul G.,"Highland Park, IL",01-01-2012,0,1,0,0,0,1,0,0,0,4,0.083333333,90,0.75,0
xbWUg4scb9-cLNu98_PLVg,NwG9Av7lLbxNqgQ6ZuoXdg,Pcg4FtfbvSMMwrYuE1yVjQ,01-07-2012,5,0,love place the house salad must one steaks amazing wine list top notch service amazing again you must try butter cake is delish all chicago steakhouses stuff competition i keep going back,Y,Maria Re R.,"Elmhurst, IL",01-03-2010,35,11,0,26,12,0,22,1,1,4,0.083333333,32,0.25,0.097160758
8alUVu8Bg7VesNoJH4ddGw,b_arCOdJdjFPBT53N3egoA,Pcg4FtfbvSMMwrYuE1yVjQ,12/21/2011,4,0,wow great experience including service atmosphere food though might want afraid electric bill turn lights touch touch bit joke realize adds swankiness place the seafood tower memorable experience recommendation party larger side can t say i recall better bone in filet hot plate sizzle nice touch,Y,Steve L.,"Chicago, IL",01-12-2011,0,4,0,1,1,0,0,0,0,4,0.083333333,46,0,0
